ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error
hard_sos,3,3,6,2,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.8882317976408242,0.023473922,0.17452169791795313,
hard_sos,3,3,6,3,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006640268,0.9216401529265568,
hard_sos,3,3,6,3,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.029895182,1.275009706034325,
hard_sos,3,3,6,3,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.2313509024024458,0.037963034,0.18054006004240364,
hard_sos,3,3,6,4,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.00700347,0.9047142909839749,
hard_sos,3,3,6,4,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.022746928,1.163975358940661,
hard_sos,3,3,6,4,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6954793719144259,0.018717577,0.12965128803625703,
hard_sos,3,3,6,5,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006659412,0.9509209439856932,
hard_sos,3,3,6,5,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.028038615,1.2664215620607138,
hard_sos,3,3,6,5,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6077902483834954,0.024184861,0.1751484100241214,
hard_sos,3,3,6,6,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.005300802,0.7551320060156286,
hard_sos,3,3,6,6,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.020972226,0.9901987760094926,
hard_sos,3,3,6,6,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.037508905962692,0.01805419,0.1258909780299291,
hard_sos,3,3,6,7,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.005697145,1.012732389033772,
hard_sos,3,3,6,7,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.035003013,1.3779197570402175,
hard_sos,3,3,6,7,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.1265965229055428,0.032007802,0.22466715704649687,
hard_sos,3,3,6,8,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.007240925,0.9738081319956109,
hard_sos,3,3,6,8,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.028366579,1.3466210400220007,
hard_sos,3,3,6,8,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,3.1162690064658203,0.027649876,0.1921764350263402,
hard_sos,3,3,6,9,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006820005,0.996209425968118,
hard_sos,3,3,6,9,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.029254107,1.4172726389952004,
hard_sos,3,3,6,9,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.379070626322176,0.03701385,0.202873058966361,
