ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error,is_success,is_reliable_success,finite_value,sos_best_value,gap_to_sos_best,rel_gap_to_sos_best
hard_sos,3,3,6,8,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,3.1162690064658203,0.027649876,0.1921764350263402,,True,True,3.1162690064658203,3.1162690064658203,0.0,0.0
hard_sos,3,3,6,9,20,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006820005,0.996209425968118,,False,False,,0.379070626322176,,
hard_sos,3,3,6,9,20,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.029254107,1.4172726389952004,,False,False,,0.379070626322176,,
hard_sos,3,3,6,9,20,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.379070626322176,0.03701385,0.202873058966361,,True,True,0.379070626322176,0.379070626322176,0.0,0.0
hard_sos,4,2,4,0,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003425979,0.5190949299139902,,False,False,,0.22377895228826603,,
hard_sos,4,2,4,0,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.012209162,0.719295040005818,,False,False,,0.22377895228826603,,
hard_sos,4,2,4,0,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.22377895228826603,0.009413538,0.10597019700799137,,True,True,0.22377895228826603,0.22377895228826603,0.0,0.0
hard_sos,4,2,4,1,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003389737,0.5005492720520124,,False,False,,0.2256467788225595,,
hard_sos,4,2,4,1,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.01082297,0.6970737669616938,,False,False,,0.2256467788225595,,
hard_sos,4,2,4,1,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.2256467788225595,0.012553802,0.10632840101607144,,True,True,0.2256467788225595,0.2256467788225595,0.0,0.0
hard_sos,4,2,4,2,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003452663,0.5157551110023633,,False,False,,0.32482297653411174,,
hard_sos,4,2,4,2,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.011345795,0.7089528329670429,,False,False,,0.32482297653411174,,
hard_sos,4,2,4,2,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.32482297653411174,0.009744781,0.10590612201485783,,True,True,0.32482297653411174,0.32482297653411174,0.0,0.0
hard_sos,4,2,4,3,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003510562,0.5128761339001358,,False,False,,0.02995690833595356,,
hard_sos,4,2,4,3,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.011280274,0.7073920760303736,,False,False,,0.02995690833595356,,
hard_sos,4,2,4,3,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.02995690833595356,0.009312039,0.10497524496167898,,True,True,0.02995690833595356,0.02995690833595356,0.0,0.0
hard_sos,4,2,4,4,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.002748288,0.5308402890805155,,False,False,,0.3207964559872227,,
