ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error
easy_dsos,3,3,6,8,20,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.265808985888023,0.00870472,0.7802554169902578,
easy_dsos,3,3,6,8,20,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.2658092147838893,0.011426458,0.09657825599424541,
easy_dsos,3,3,6,9,20,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.081690348402132,0.003231433,0.6164414669619873,
easy_dsos,3,3,6,9,20,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.1090870896968354,0.010243593,0.8406233480200171,
easy_dsos,3,3,6,9,20,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.1090957113288544,0.012164844,0.10420521791093051,
easy_dsos,4,2,4,0,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.7968889234490468,0.001839871,0.3300796450348571,
easy_dsos,4,2,4,0,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.8209004452434103,0.005213009,0.4645398069405928,
easy_dsos,4,2,4,0,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.8209024424817524,0.004823319,0.06750706501770765,
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.2668350489944964,0.001667236,0.32573618995957077,
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.3265543759743517,0.00565182,0.4631070189643651,
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.326560793477893,0.004878794,0.06500212592072785,
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.1563880595040916,0.001896522,0.3336300910450518,
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.2054155533720063,0.006105705,0.47551051096525043,
easy_dsos,4,2,4,2,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.2054227850013028,0.004158701,0.06672131596133113,
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.7165855002271235,0.0018361,0.3334002799820155,
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.7769195590538098,0.005633059,0.46745969203766435,
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.7769377994168367,0.004864645,0.07069277705159038,
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.0158124071032595,0.001628572,0.3444122120272368,
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.0580250477724906,0.005397086,0.46770775492768735,
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.0580257843146303,0.004834583,0.06668561708647758,
easy_dsos,4,2,4,5,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.1163233379736455,0.001856034,0.3355540910270065,
easy_dsos,4,2,4,5,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.185609782998762,0.005929158,0.46746545599307865,
easy_dsos,4,2,4,5,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.185634100225578,0.004797414,0.06687213201075792,
easy_dsos,4,2,4,6,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.6220671543452783,0.001625746,0.32705140102189034,
easy_dsos,4,2,4,6,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.7093311005336769,0.005603023,0.49597523105330765,
easy_dsos,4,2,4,6,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.7093588025987418,0.00418755,0.06650733295828104,
easy_dsos,4,2,4,7,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.8567333645007764,0.001903584,0.33114847901742905,
easy_dsos,4,2,4,7,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.9110054511956127,0.005494642,0.47061452199704945,
easy_dsos,4,2,4,7,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.911014425220546,0.005029234,0.06830340891610831,
easy_dsos,4,2,4,8,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.8402723213096313,0.001886547,0.3387409410206601,
easy_dsos,4,2,4,8,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.8955733740135057,0.005218788,0.4839311669347808,
easy_dsos,4,2,4,8,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.8955861710560225,0.005170095,0.09702779701910913,
easy_dsos,4,2,4,9,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.1471415560837834,0.001966376,0.3427849659929052,
easy_dsos,4,2,4,9,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.182253840370548,0.005786156,0.4795865900814533,
easy_dsos,4,2,4,9,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.1822732081975764,0.0051549,0.07304208597633988,
easy_dsos,4,3,6,0,35,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.086020107004826,0.009673545,2.2067739859921858,
easy_dsos,4,3,6,0,35,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.108754389908809,0.033990324,2.998534534010105,
easy_dsos,4,3,6,0,35,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.1087566583354422,0.117974714,0.40612238401081413,
easy_dsos,4,3,6,1,35,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.7766511798754527,0.011068824,2.1234073960222304,
easy_dsos,4,3,6,1,35,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.8178636664467023,0.036471867,2.885324876056984,
easy_dsos,4,3,6,1,35,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.8178649280501264,0.109149341,0.41805493307765573,
easy_dsos,4,3,6,2,35,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.7621921047105895,0.02594238,3.298025947995484,
easy_dsos,4,3,6,2,35,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.7854695035459023,0.064791116,5.066245249006897,
easy_dsos,4,3,6,2,35,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.78546961539173,0.178959758,0.7376305689103901,
easy_dsos,4,3,6,3,35,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.223518724498648,0.018657926,3.569122508051805,
easy_dsos,4,3,6,3,35,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.2676923452424655,0.0647982,4.678119960008189,
