ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error,is_success,is_reliable_success,finite_value,sos_best_value,gap_to_sos_best,rel_gap_to_sos_best
easy_dsos,3,2,4,4,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5917841545180214,0.002045872,0.17476964101660997,,True,True,1.5917841545180214,1.5917844961301062,3.4161208484206895e-07,2.1460950629471825e-07
easy_dsos,3,2,4,4,10,easy_dsos_dd_gram,sdsos,SCS,optimal,1.5917945418391712,0.021962133000000002,0.27113053295761347,,True,True,1.5917945418391712,1.5917844961301062,-1.0045709065042985e-05,-6.3109730553763905e-06
easy_dsos,3,2,4,4,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5917842112444778,0.001778615,0.049725980032235384,,True,True,1.5917842112444778,1.5917844961301062,2.848856284209944e-07,1.789724859826182e-07
easy_dsos,3,2,4,4,10,easy_dsos_dd_gram,sos,SCS,optimal,1.5917844961301062,0.001185901,0.04641054500825703,,True,True,1.5917844961301062,1.5917844961301062,0.0,0.0
easy_dsos,4,2,4,0,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.7968889234490468,0.001785548,0.33860546397045255,,True,True,1.7968889234490468,1.8209026069479415,0.024013683498894656,0.01318779126751022
easy_dsos,4,2,4,0,15,easy_dsos_dd_gram,dsos,SCS,optimal,1.7968877137746495,0.0071267610000000006,0.32089581701438874,,True,True,1.7968877137746495,1.8209026069479415,0.024014893173291973,0.013188455594307655
easy_dsos,4,2,4,0,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.8209004452434103,0.005179975,0.44903462403453887,,True,True,1.8209004452434103,1.8209026069479415,2.161704531156161e-06,1.1871609842875924e-06
easy_dsos,4,2,4,0,15,easy_dsos_dd_gram,sdsos,SCS,optimal_inaccurate,1.8209467225879405,1.015824286,1.4732842359226197,,True,False,1.8209467225879405,1.8209026069479415,-4.411563999906498e-05,-2.422734737746807e-05
easy_dsos,4,2,4,0,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.8209024424817524,0.004566221,0.0644712969660759,,True,True,1.8209024424817524,1.8209026069479415,1.644661891120336e-07,9.032124424693933e-08
easy_dsos,4,2,4,0,15,easy_dsos_dd_gram,sos,SCS,optimal,1.8209026069479415,0.001921772,0.07893622200936079,,True,True,1.8209026069479415,1.8209026069479415,0.0,0.0
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.2668350489944964,0.00155581,0.3051600189646706,,True,True,1.2668350489944964,1.3265608850085493,0.0597258360140529,0.04502306429279949
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,dsos,SCS,optimal,1.2668352022227314,0.0037101350000000003,0.31241509201936424,,True,True,1.2668352022227314,1.3265608850085493,0.05972568278581791,0.045022948784919886
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.3265543759743517,0.005207948,0.42925773095339537,,True,True,1.3265543759743517,1.3265608850085493,6.509034197632602e-06,4.906698419342172e-06
easy_dsos,4,2,4,1,15,easy_dsos_dd_gram,sdsos,SCS,optimal,1.3265765831051846,0.306597939,0.7248423090204597,,True,True,1.3265765831051846,1.3265608850085493,-1.569809663526378e-05,-1.1833679714717814e-05
