ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,dsos,SCS,optimal,1.7165882143694609,0.005671182,0.3279633679194376,
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.7769195590538098,0.00504899,0.48448415705934167,
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,sdsos,SCS,optimal,1.7769362733007228,0.20357291900000002,0.6671997619559988,
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.7769377994168367,0.004359195,0.06042784499004483,
easy_dsos,4,2,4,3,15,easy_dsos_dd_gram,sos,SCS,optimal,1.7769379026067678,0.001875909,0.058248612098395824,
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.0158124071032595,0.001904534,0.301978069008328,
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,dsos,SCS,optimal,2.0158123496708136,0.008005931,0.32470100303180516,
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.0580250477724906,0.004883576,0.4241778500145301,
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,sdsos,SCS,optimal,2.0580430189427767,0.28396521,0.72472140903119,
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.0580257843146303,0.004428783,0.06102247105445713,
easy_dsos,4,2,4,4,15,easy_dsos_dd_gram,sos,SCS,optimal,2.0580258239127924,0.0017757019999999999,0.05768506007734686,
