n,d,degree,seed,basis_size_m,generator_type,solver,method,round,status,value,solve_time,wall_time,error,basis_condition
3,2,4,2,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.19192770007585339,0.003304044,0.3073900629533455,,343548.4895679851
3,2,4,3,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.2381900737877591,0.002280838,0.06395829503890127,,1.0
3,2,4,3,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.004354623,0.27171984896995127,,1.0
3,2,4,3,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.23819001327550876,0.00294261,0.30891748098656535,,520045.0923695023
3,2,4,4,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.06693108504161498,0.002133863,0.06483884807676077,,1.0
3,2,4,4,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.004607399,0.2777709619840607,,1.0
3,2,4,4,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.06693106690908274,0.0030231,0.28975855302996933,,317035.64497969236
3,2,4,5,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.2378493338328289,0.001879207,0.06556292297318578,,1.0
3,2,4,5,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.00397359,0.31729156302753836,,1.0
3,2,4,5,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.23784885879957665,0.003276803,0.28705270297359675,,285274.3786474276
3,2,4,6,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.1050436848725114,0.002054491,0.06390250800177455,,1.0
3,2,4,6,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.003845233,0.2957566740224138,,1.0
3,2,4,6,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.10504361510584068,0.003303954,0.30908491206355393,,415779.3739882368
3,2,4,7,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.4114843197129773,0.002097635,0.06315586995333433,,1.0
3,2,4,7,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.004589988,0.27530895196832716,,1.0
3,2,4,7,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.4114842263267579,0.003380369,0.30816389503888786,,226924.98433168035
3,2,4,8,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.39352232947100013,0.002286184,0.06542343704495579,,1.0
3,2,4,8,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.004301305,0.273210251936689,,1.0
3,2,4,8,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.39352227451741584,0.003012845,0.282896471908316,,400135.6558562277
3,2,4,9,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.02430601769467259,0.001635135,0.06428443803451955,,1.0
3,2,4,9,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.004249684,0.296352417091839,,1.0
3,2,4,9,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.02430566409255566,0.003817731,0.2894606679910794,,299361.09603148984
3,3,6,0,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.09464872760638993,0.021381754,0.2636591379996389,,1.0
3,3,6,0,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.025571318,1.157103682984598,,1.0
3,3,6,0,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,2.0398185099475086,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",351387.69346007425
3,3,6,1,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.8788840292015525,0.018060575,0.26106444792822003,,1.0
3,3,6,1,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.026499025,1.1489999470068142,,1.0
3,3,6,1,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.8788838571607722,0.022780007,1.4977261639432982,,406581.64341169904
3,3,6,2,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.8882317976408242,0.012392012,0.17638922098558396,,1.0
3,3,6,2,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible_inaccurate,-inf,0.022894908,0.8168644320685416,,1.0
3,3,6,2,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.8882317008612485,0.02373304,1.50846978998743,,366995.9196324407
3,3,6,3,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,1.2313509024024458,0.015670821,0.1635420840466395,,1.0
3,3,6,3,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.018089666,0.813447484979406,,1.0
3,3,6,3,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,1.23135070167419,0.023008781,1.4617243809625506,,528482.1346206603
3,3,6,4,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.6954793719144259,0.015623329,0.16176195594016463,,1.0
3,3,6,4,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.017609981,0.8156452699331567,,1.0
3,3,6,4,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,1.451615902944468,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",454512.5573303006
3,3,6,5,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.6077902483834954,0.014746518,0.16283893398940563,,1.0
3,3,6,5,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.016442949,0.8228383800014853,,1.0
3,3,6,5,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,1.4673644750146195,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",401090.6882296399
3,3,6,6,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,1.037508905962692,0.016546393,0.16624680499080569,,1.0
3,3,6,6,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.015890926,0.8255990550387651,,1.0
3,3,6,6,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,1.472833412932232,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",485968.10487871204
3,3,6,7,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,1.1265965229055428,0.015298927,0.16178553900681436,,1.0
3,3,6,7,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.019291503,0.8443941660225391,,1.0
3,3,6,7,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,1.5004344430053607,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",354916.3354718865
3,3,6,8,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,3.1162690064658203,0.015293408,0.16821155697107315,,1.0
3,3,6,8,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.016184543,0.8497974190395325,,1.0
3,3,6,8,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,3.116268230301659,0.021260387,1.5095039600273594,,498673.2419277352
3,3,6,9,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.379070626322176,0.020618001,0.16957463801372796,,1.0
3,3,6,9,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.017210988,0.8445833940058947,,1.0
3,3,6,9,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.37907011558317855,0.022971776,1.517191386083141,,502709.4789653468
4,2,4,0,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.22377895228826603,0.005722263,0.10009114106651396,,1.0
4,2,4,0,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.007416925,0.4951022140448913,,1.0
4,2,4,0,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.22377816855879562,0.01023757,0.555494565051049,,367387.08016482374
4,2,4,1,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.2256467788225595,0.007502209,0.10073328902944922,,1.0
4,2,4,1,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.006617387,0.460945466067642,,1.0
4,2,4,1,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,0.5402824369957671,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",284896.11280967837
4,2,4,2,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.32482297653411174,0.00580421,0.09901775105390698,,1.0
4,2,4,2,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.007052362,0.46132160106208175,,1.0
4,2,4,2,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,0.5410066900076345,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",384567.71449962945
4,2,4,3,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.02995690833595356,0.005749573,0.09793369693215936,,1.0
4,2,4,3,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.006970374,0.4633902859641239,,1.0
4,2,4,3,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.029956823032810165,0.012036136,0.5561483280034736,,547474.9636728447
4,2,4,4,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.3207964559872227,0.006364771,0.09939603495877236,,1.0
4,2,4,4,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.007636629,0.46650596894323826,,1.0
4,2,4,4,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.32079639899428647,0.010272449,0.5785448949318379,,412967.8121559451
4,2,4,5,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.20063632471369605,0.005878817,0.09831197001039982,,1.0
4,2,4,5,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.006754242,0.4646891000447795,,1.0
4,2,4,5,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,0.5645945760188624,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",348613.6024640514
4,2,4,6,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.22233129995862638,0.007091944,0.09793240996077657,,1.0
4,2,4,6,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.007490997,0.46703593898564577,,1.0
4,2,4,6,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,0.5469943850766867,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",428582.43251928233
4,2,4,7,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.19312970974605911,0.005172547,0.09598511597141623,,1.0
4,2,4,7,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.008433603,0.4687792870681733,,1.0
4,2,4,7,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.19312965986481084,0.009826547,0.5508931289659813,,318714.95268589444
4,2,4,8,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.11230781099592119,0.005658499,0.11757735698483884,,1.0
4,2,4,8,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.006938416,0.46888998395297676,,1.0
4,2,4,8,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.11230775254017357,0.009864751,0.5516881099902093,,477696.5240886785
4,2,4,9,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.2743051758785842,0.00569694,0.11784129810985178,,1.0
4,2,4,9,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.007046059,0.46797431795857847,,1.0
4,2,4,9,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.2743049476795809,0.011056288,0.5547080729156733,,435247.7526972361
