n,d,degree,seed,basis_size_m,generator_type,solver,method,round,status,value,solve_time,wall_time,error,basis_condition,is_success,finite_value,sos_value,gap_to_sos,rel_gap_to_sos
2,3,6,0,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.0875350777687731,0.002841571,0.3119407189078629,,270289.4554469258,True,0.0875350777687731,0.0875351427330895,6.49643163985747e-08,6.49643163985747e-08
2,3,6,1,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.3162570678272185,0.001721209,0.06121083500329405,,1.0,True,0.3162570678272185,0.3162570678272185,0.0,0.0
2,3,6,1,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,exception,,,0.27992439398076385,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",1.0,False,,0.3162570678272185,,
2,3,6,1,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.3162571086053182,0.002899732,0.30914994596969336,,9242.287433901738,True,0.3162571086053182,0.3162570678272185,-4.0778099674732005e-08,-4.0778099674732005e-08
2,3,6,2,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.20285759705218245,0.002643819,0.06305900297593325,,1.0,True,0.20285759705218245,0.20285759705218245,0.0,0.0
2,3,6,2,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,exception,,,0.3193119370844215,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",1.0,False,,0.20285759705218245,,
2,3,6,2,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.20285754204218867,0.002822587,0.2834489360684529,,351729.28691979754,True,0.20285754204218867,0.20285759705218245,5.500999378238447e-08,5.500999378238447e-08
2,3,6,3,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.09391231331712989,0.002221532,0.05908610997721553,,1.0,True,0.09391231331712989,0.09391231331712989,0.0,0.0
2,3,6,3,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,optimal,-94246.40852763278,0.006219894,0.30755905504338443,,1.0,True,-94246.40852763278,0.09391231331712989,94246.5024399461,94246.5024399461
2,3,6,3,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,1,optimal,-53.96658742795899,0.007268041,0.28868714498821646,,475.1648603662864,True,-53.96658742795899,0.09391231331712989,54.06049974127612,54.06049974127612
2,3,6,3,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,2,optimal,-1.7666248914896718,0.004596071,0.3109428599709645,,17.402437563943185,True,-1.7666248914896718,0.09391231331712989,1.8605372048068016,1.8605372048068016
2,3,6,3,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,3,optimal,-0.45148577682618746,0.003844125,0.28472597303334624,,17.03913175617358,True,-0.45148577682618746,0.09391231331712989,0.5453980901433173,0.5453980901433173
2,3,6,3,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,4,optimal,-0.1582255286374229,0.004903728,0.2865479600150138,,59.40598550818075,True,-0.1582255286374229,0.09391231331712989,0.2521378419545528,0.2521378419545528
2,3,6,3,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,5,optimal,0.03520082763235956,0.00484206,0.30887166096363217,,54.38797589760933,True,0.03520082763235956,0.09391231331712989,0.05871148568477033,0.05871148568477033
