n,d,degree,seed,basis_size_m,generator_type,solver,method,round,status,value,solve_time,wall_time,error,basis_condition,is_success,finite_value,sos_value,gap_to_sos,rel_gap_to_sos
3,3,6,3,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.019626351,0.821188825997524,,1.0,False,,1.2313509024024458,,
3,3,6,3,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,1.23135070167419,0.022797024,1.429484645021148,,528482.1346206603,True,1.23135070167419,1.2313509024024458,2.0072825579475762e-07,1.6301466576515573e-07
3,3,6,4,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.6954793719144259,0.01523722,0.16827254998497665,,1.0,True,0.6954793719144259,0.6954793719144259,0.0,0.0
3,3,6,4,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.017119971,1.1576024350943044,,1.0,False,,0.6954793719144259,,
3,3,6,4,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,1.5883137279888615,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",454512.5573303006,False,,0.6954793719144259,,
3,3,6,5,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.6077902483834954,0.014424066,0.15613960404880345,,1.0,True,0.6077902483834954,0.6077902483834954,0.0,0.0
3,3,6,5,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.015584729,0.7988076279871166,,1.0,False,,0.6077902483834954,,
3,3,6,5,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,1.4024718360742554,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",401090.6882296399,False,,0.6077902483834954,,
3,3,6,6,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,1.037508905962692,0.016636079,0.15608204901218414,,1.0,True,1.037508905962692,1.037508905962692,0.0,0.0
3,3,6,6,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.01533452,0.7956461519934237,,1.0,False,,1.037508905962692,,
3,3,6,6,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,1.4061100920662284,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",485968.10487871204,False,,1.037508905962692,,
3,3,6,7,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,1.1265965229055428,0.016120954,0.15753715496975929,,1.0,True,1.1265965229055428,1.1265965229055428,0.0,0.0
3,3,6,7,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.018693841,0.7993757999502122,,1.0,False,,1.1265965229055428,,
3,3,6,7,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,1.4749792169313878,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",354916.3354718865,False,,1.1265965229055428,,
3,3,6,8,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,3.1162690064658203,0.015860084,0.17218101397156715,,1.0,True,3.1162690064658203,3.1162690064658203,0.0,0.0
3,3,6,8,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.016934198,0.8100459899287671,,1.0,False,,3.1162690064658203,,
3,3,6,8,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,3.116268230301659,0.020682882,1.4584842140320688,,498673.2419277352,True,3.116268230301659,3.1162690064658203,7.761641613868164e-07,2.490684083358609e-07
3,3,6,9,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.379070626322176,0.0216952,0.16676402697339654,,1.0,True,0.379070626322176,0.379070626322176,0.0,0.0
3,3,6,9,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.016554054,0.8172803109046072,,1.0,False,,0.379070626322176,,
3,3,6,9,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.37907011558317855,0.022612646,1.4914919160073623,,502709.4789653468,True,0.37907011558317855,0.379070626322176,5.107389974279286e-07,5.107389974279286e-07
4,2,4,0,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.22377895228826603,0.005517708,0.0957926589762792,,1.0,True,0.22377895228826603,0.22377895228826603,0.0,0.0
4,2,4,0,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.006923651,0.4443656939547509,,1.0,False,,0.22377895228826603,,
4,2,4,0,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.22377816855879562,0.009595588,0.5495929770404473,,367387.08016482374,True,0.22377816855879562,0.22377895228826603,7.83729470404948e-07,7.83729470404948e-07
4,2,4,1,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.2256467788225595,0.007041969,0.09235440997872502,,1.0,True,0.2256467788225595,0.2256467788225595,0.0,0.0
4,2,4,1,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.006265673,0.44005515798926353,,1.0,False,,0.2256467788225595,,
4,2,4,1,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,0.5383562790229917,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",284896.11280967837,False,,0.2256467788225595,,
4,2,4,2,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.32482297653411174,0.005590428,0.09130950307007879,,1.0,True,0.32482297653411174,0.32482297653411174,0.0,0.0
4,2,4,2,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.006539315,0.44291674403939396,,1.0,False,,0.32482297653411174,,
4,2,4,2,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,0.5082039980916306,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",384567.71449962945,False,,0.32482297653411174,,
4,2,4,3,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.02995690833595356,0.005661606,0.11600650509353727,,1.0,True,0.02995690833595356,0.02995690833595356,0.0,0.0
